,Unnamed: 0,字段,标题
81,,16:48,金银河：持股12.85%股东海汇财富拟减持不超过6%。
910,,16:48,高盛预计，由于对通胀的担忧推高需求，今年金价将突破狭窄的交易区间，因此将黄金的目标价定为2300美元。
908,,16:49,【龙虎榜：盐湖股份今日涨停 2机构专用席位卖出5.27亿元】盐湖股份今天涨停，成交额近160亿元，盘后数据显示，一机构专用席位买入1.65亿元，另有2个机构专用席位卖出5.27亿元。
909,,16:49,【高测股份：半年度净利7304.66万元 同比增128%】高测股份发布2021年半年度报告，实现营业收入5.96亿元，同比增长67.01%；归属于上市公司股东的净利润7304.66万元，同比增长128.29%；归属于上市公司股东的扣除非经常性损益的净利润6039.75万元，同比增长104.14%；基本每股收益0.45元。
80,,16:50,中国太保(02601.HK)：本公司子公司中国太平洋人寿保险股份有限公司、中国太平洋财产保险股份有限公司于2021年1月1日至2021年7月31日期间累计原保险业务收入分别为人民币1512.64亿元、人民币937.22亿元
907,,16:52,衡量欧元区长期通胀预期的关键市场指标升至1.7128%，为2018年8月以来最高水平。
79,,16:52,【龙虎榜：凤形股份放量逼近跌停 两机构席位合计卖出0.31亿元】凤形股份今日放量大跌，此前连续4日跌停，今日成交额5.4亿元，盘后数据显示，两机构席位合计卖出0.31亿元。
906,,16:53,【北信源：中标中国移动终端安全软件集中采购项目第一名候选人】北信源：中标中国移动终端安全软件集中采购项目第一名候选人，中选份额：50%。
78,,16:53,巴克莱银行：将华特迪士尼(DIS.N)目标价从200美元上调至210美元。
905,,16:54,百川股份今日大涨近5%创历史新高，成交额34亿元。盘后数据显示，2机构专用席位买入5074万元并卖出1.68亿元。
904,,16:54,美股区块链板块盘前走软。比特矿业(BTCM.N)跌5.3%，Marathon Patent(MARA.O)跌4.2%，Riot Blockchain(RIOT.O)、第九城市(NCTY.O)、嘉楠科技(CAN.O)跌超3%。
77,,16:55,三只松鼠：IDG旗下基金NICE GROWTH LIMITED 5月31日至8月12日期间共减持1.02%股份，本次变动后持股18.74%。
76,,16:56,【阳谷华泰：半年度净利润同比增585.7%  主要产能开工负荷较满】阳谷华泰披露半年度报告，公司2021年半年度实现营业收入为12.59亿元，同比增长52.68%；归母净利润1.81亿元，同比增长585.7%；基本每股收益0.49元。报告期内，市场需求平稳，公司主要产能开工负荷较满，防焦剂产品价格稳定，2020年新投产不溶性硫磺在报告期内带来部分新增盈利。
75,,16:56,百奥泰：合计持股6.91%股东吉富启恒、合肥启兴和汇智富拟减持不超过5.09%。
903,,16:56,克明食品公告，上半年实现净利润4312万元，同比下降80.63%。
901,,16:56,双汇发展：上半年净利25.37亿元，同比下降16.57%。
902,,16:56,【中原环保：联合体投建18.76亿元开发项目】中原环保公告，联合体投资建设洛阳市伊滨经开区（示范区）中央公园西轴城市综合开发项目，项目投资额预计18.76亿元。
900,,16:57,Lordstown Motors(RIDE.O)盘前涨超6%，该公司仍计划在9月开始生产电动卡车，将在明年第一季度开始交付。
899,,16:57,【陇神戎发：公司三种产品获吉尔吉斯斯坦卫生部签发备案许可】陇神戎发公告，公司3种产品消栓通络片、七味温阳胶囊和舒心宁片获得吉尔吉斯斯坦卫生部疾病预防和国家卫生与流行病学监测局签发的备案许可。
898,,16:57,永太科技连续两日涨停，今日成交额19.14亿元，盘后数据显示，深股通专用席位买入0.83亿元并卖出1.4亿元。
897,,16:58,【双汇发展：半年度净利润同比降16.57% 进口肉盈利下降】双汇发展披露半年度报告，公司2021年半年度实现营业收入为348.42亿元，同比下滑4.14%；归母净利润25.37亿元，同比下滑16.57%；基本每股收益0.73元。报告期内，公司肉类产品（含禽产品）总外销量158万吨，同比上升5.5%。利润下降主要原因是2020年冻品盈利基数较高、本期由于中外价差收窄进口肉盈利下降、员工及市场费用的投入增加等。
896,,16:58,【钢研高纳：半年度净利1.76亿元 同比增长98%】钢研高纳发布2021年半年度报告，实现营业收入8.30亿元，同比增长24.12%；归属于上市公司股东的净利润1.76亿元，同比增长98.19%；归属于上市公司股东的扣除非经常性损益后的净利润1.60亿元，同比增长70.49%；基本每股收益0.3750元。
74,,16:58,【华为“自动驾驶”相关专利获授权】据天眼查显示，8月13日，华为技术有限公司获“自动驾驶方法及装置”专利授权，公告号CN109901574B，申请日期为2019年1月。专利摘要显示，本申请涉及人工智能技术领域，能够兼顾驾驶策略的灵活性与安全性。该方法应用在控制智能汽车进行自动驾驶的过程中。
895,,16:59,【宜通世纪：半年度净利2937.33万元 同比增61%】宜通世纪发布2021年半年度报告，实现营业收入10.51亿元，同比增长5.54%；归属于上市公司股东的净利润2937.33万元，同比增长60.90%；归属于上市公司股东的扣除非经常性损益后的净利润564.55万元，同比下降31.13%；基本每股收益0.03元。
73,,17:00,欧元区6月季调后贸易帐124亿欧元，前值94欧元，预期108欧元。
894,,17:00,【ST天马：股东天马创投拟减持不超过5%】ST天马公告，持股12.35%股东天马创投拟减持不超过5%。
892,,17:02,【券商'补血'遭遇烦恼，7成募资不足】今年以来，已有多家券商推出定增计划，其中长城证券、粤开证券释放出百亿定增预案。据统计，目前，已累计有7家券商按部就班推进定增，拟募资额合计超过600亿。实际上，从定增表现来看，券商定增发行情况并不是特别理想。多家证券公司定增募资达不到预期。根据Wind数据，2020年1月至今，以定增方式募资的券商中有7成出现“募不足”情况。（券商中国）
893,,17:02,俄罗斯国防部长绍伊古表示，目前的阿富汗局势比当年苏联军队从那里撤出后复杂得多。（卫星新闻）
891,,17:03,【安必平：3723.16万股首发限售股8月20日解禁】安必平公告，公司此次上市流通的限售股份数量为3723.16万股，占公司总股本39.89%，上市流通日期为2021年8月20日；解禁类型为公司部分首次公开发行限售股。
890,,17:03,【三连板宁波韵升：7月以来公司生产使用的主要原材料价格持续走高】连续三日涨停的宁波韵升公告，自今年7月以来，公司生产使用的主要原材料价格持续走高，其中金属镨钕的价格较一个月前涨幅已超三成，其价格波动直接影响公司的生产成本。而国内目前尚无针对此类原材料价格波动的对冲机制，若公司未能有效的将原材料价格波动传导至下游客户的产品销售价格中，则公司的毛利率、盈利能力及财务状况将受到不利影响。
72,,17:03,日本首相菅义伟表示，东京的医疗体系处于极端严峻的局面，建议人们避免旅行和不必要的郊游。
889,,17:04,新疆众和：上半年净利3.22亿元，同比增140.10%。
71,,17:04,【中国人民银行与阿根廷央行签署合作谅解备忘录】日前，中国人民银行行长易纲签署了《中国人民银行与阿根廷央行合作备忘录》。两国央行同意建立定期信息交流机制，就宏观经济形势、货币政策操作、支付系统发展、全球大宗商品价格及其他议题进行交流。双方商定每年举行一次专家会议探讨上述议题。
888,,17:05,长川科技披露向特定对象发行股票发行情况报告书：本次发行价格45.75元/股，募资总额3.7亿元，千合资本旗下基金合计获配6000万元。
887,,17:06,英国公平竞争及市场管理局：Facebook对动态图片公司Giphy的收购引发人们对市场竞争的担忧。暂时发现Facebook与Giphy的合并将不利于社交媒体平台之间的竞争。
70,,17:06,【潍柴动力：氢燃料电池系统已经批量配套公交车等领域】潍柴动力在互动平台表示，氢燃料电池业务方面，公司布局了电池电堆、电机、电控、空压机、双极板等关键核心技术。氢燃料电池系统已经批量配套公交车等领域，目前正在推广适用于物流、园区、港口等领域的燃料电池重卡。
69,,17:06,德国内政部长泽霍费尔：我支持所有能使阿富汗当地支持人员迅速撤离到德国的措施。
68,,17:06,【上交所终止审核博蓝特科创板上市申请】上交所披露，浙江博蓝特半导体科技股份有限公司因发行人撤回发行上市申请或者保荐人撤销保荐，上交所决定终止对其首次公开发行股票并在科创板上市的审核。
886,,17:06,【贵航股份：上半年净利8618.86万元 同比增59.44%】贵航股份公布2021年半年度报告，公司上半年实现营业收入约11.999亿元，同比增长25.79%；归属于上市公司股东的净利润约8618.86万元，同比增长59.44%；归属于上市公司股东的扣除非经常性损益的净利润约7568.24万元，同比增长68.82%；基本每股收益0.21元。
67,,17:07,上交所公告，沪港通下港股通股票名单发生调整，调入中集车辆，自下一港股通交易日起生效。
885,,17:07,市场消息：8月6日-11日，李嘉诚基金会买入220万股长实集团(01113.HK)股票。
884,,17:08,【山东矿机：子公司拟不超过3亿元购地 扩充产能】山东矿机公告，子公司山东矿机华能装备制造有限公司拟以不超过3亿元的自有资金购买位于昌乐县宝城街道地使用权，用于扩建厂房，进一步扩充产能。子公司在后续拟用于扩建厂房的投资约为4-6亿元。
66,,17:08,【密尔克卫：股东君联茂林拟减持不超5%公司股份】密尔克卫公告，持股8.56%股东君联茂林拟减持不超过5%的公司股份。
65,,17:09,德国DAX指数涨破16000点大关，创历史新高。
883,,17:10,【英派斯：与海尔云科技战略合作 共同打造家庭健身产品系列】英派斯公告，海尔云科技与公司签订了《战略合作协议》，双方拟从家庭、社区、园区和城市等场景切入，共同搭建开放的健康生态平台，共同打造家庭场景的运动健身产品系列，共同打造智慧健身社区标准产品方案。
